영화	movie	 <p>Common Usages:<br/> 영화를 보다 = to watch a movie<br/> 영화를 촬영하다 = to film a movie</p> <p>Notes: In English, we use the words “watch,” “see” and “looking at” in different situations depending on what our eyes are focused on. In Korean, all of those translate to “보다.” Therefore, to “watch” a movie in Korean is “영화를 보다”.</p> <p>Examples:<br/> 저는 무서운 <strong>영화</strong>를 보고 싶어요 = I want to see a scary <strong>movie<br/> </strong>저는 그 <strong>영화</strong>를 다섯 번 봤어요 = I saw that <strong>movie</strong> five times<br/> 저는 어제 <strong>영화</strong>를 봤어요 = I saw a <strong>movie</strong> yesterday<br/> 배우들은 그들의 <strong>영화</strong>를 보통 좋아하지 않아 = Actors usually don’t like their <strong>movies<br/> </strong>좋은 <strong>영화</strong>를 추천해 주세요 = Recommend a good <strong>movie</strong>, please!<br/> 저는 이 <strong>영화</strong>를 더 이상 보고 싶지 않아요 = I don’t want to watch this <strong>movie</strong> anymore<br/> 아이들은 만화<strong>영화</strong>를 매우 좋아해요 = Children really like animated <strong>movies<br/> </strong>학생들은 짧은 <strong>영화</strong>를 보고 있어요 = The students are watching a short <strong>film<br/> </strong>어떤 <strong>영화</strong>를 보고 싶어요? = What <strong>movie</strong> do you want to see?</p>
노력하다	to try	 <p>The pronunciation of this word is closer to “노려카다”</p> <p>Common Usages:<br/> ~려고 노력하다 (to try to do). See <a href="https://www.howtostudykorean.com/unit-2-lower-intermediate-korean-grammar/unit-2-lessons-26-33/lesson-32/" title="Lesson 32: ~(으)려고, ~(으)러 and ~아/어 보다 (with 적)">Lesson 32</a> for more information.</p> <p>Example:<br/> 저는 한국어를 배우려고 <strong>노력하</strong>고 있어요 = I am <strong>trying</strong> to learn Korean<br/> 그 친구를 매 주말 만나려고 <strong>노력해요</strong> = I <strong>try</strong> to meet that friend every weekend<br/> 한국 정부는 교통사고를 방지하려고 <strong>노력하</strong>고 있어요 = The Korean government is <strong>trying</strong> to prevent traffic accidents</p>
앉다	to sit	 <p>This word appears in Korean Sign Explanation <a href="https://youtu.be/b8X6ryrJGeY" rel="noopener noreferrer" target="_blank">Video 14</a>.</p> <p>The pronunciation of this word is closer to “안따”</p> <p>Common Usages:<br/> 앉으세요! = have a seat!</p> <p>Notes:<br/> To say that one was sitting while doing something, you should attach “~아/어서” to 앉다. For example: 저는 앉아서 먹었어요 = I sat down and ate. The grammar for this is introduced in <a href="https://www.howtostudykorean.com/unit1/unit-1-lessons-17-25-2/lesson-17/" title="Lesson 17: Connecting Particle ~고 and ~고 싶다 “I want to”">Lesson 17</a>.</p> <p>Example:<br/> 발이 아파서 <strong>앉</strong>고 싶어요 = I want to <strong>sit</strong> down because my feet are sore<br/> 저는 신발을 신으러 잠깐 <strong>앉았어요</strong> = I <strong>sat</strong> <strong>down</strong> for a minute in order to put on my shoe<br/> 그는 소파에 <strong>앉아</strong> 있어요 = He is <strong>sitting</strong> on the couch<br/> 여기에 <strong>앉아</strong>도 돼요? = May I <strong>sit</strong> here?<br/> 오빠는 바닥에 <strong>앉아</strong>서 점심을 먹었어요 = My brother ate lunch <strong>sitting</strong> on the floor</p>
만지다	to touch	 <p>Common Usages:<br/> 만지지 마세요! = don’t touch!</p> <p>Example:<br/> 그것이 비싸서 <strong>만지</strong>지 마세요! = That is very expensive, so please don’t <strong>touch</strong> it!<br/> 저는 저의 머리를 부드럽게 <strong>만졌어요</strong> = I <strong>touched</strong> my hair softly</p>
자다	to sleep	 <p>Common Usages:<br/> 낮잠 자다 = to take a nap<br/> 늦잠 자다 = to sleep in</p> <p>Examples:<br/> 너무 피곤해서 <strong>자</strong>고 싶어요 = I want to <strong>sleep</strong> because I am so tired<br/> 저는 세 시간 동안 <strong>잤어요</strong> = I <strong>slept</strong> for three hours<br/> 저는 지금 <strong>자</strong>고 싶어요 = I want to <strong>sleep</strong> now<br/> 애기는 침대에서 <strong>자</strong>고 있어요 = The baby is <strong>sleeping</strong> in the bed<br/> 우리는 집에 와서 바로 <strong>잤어요</strong> = We came home and went to <strong>sleep</strong> immediately<br/> 저는 어젯밤에 잘 잤어요 = I <strong>slept</strong> well last night<br/> 저는 오늘 오후에 낮잠을 <strong>잤어요</strong> = I took a <strong>nap</strong> in the afternoon today</p>
보다	to see	 <p>Common Usages:<br/> 보고 싶다 = to want to see, or to “miss”</p> <p>Notes:<br/> In English, there are many different ways to say that you are looking at something (to watch, to see, to look at). In Korean, “보다” takes on all of these meanings.</p> <p>Example:<br/> 저는 어제 <strong>영화</strong>를 봤어요 = I <strong>saw</strong> a movie yesterday<br/> 저는 마지막 것을 안 <strong>봤어요</strong> = I didn’t <strong>see</strong> the last thing (I didn’t <strong>see</strong> that last one)<br/> 저는 그 영화를 다섯 번 <strong>봤어요</strong> = I <strong>saw</strong> that movie five times<br/> 저는 어제 두 시간 동안 TV를 <strong>봤어요</strong> = I <strong>watched</strong> TV for two hours yesterday<br/> 저는 방금 뭔가(를) <strong>봤어요</strong> = I just <strong>saw</strong> something a minute ago<br/> 원숭이가 벽을 <strong>보</strong>고 있어요 = The monkey is <strong>looking</strong> at the wall<br/> 저는 저의 친구를 병원에서 <strong>봤어요</strong> = I <strong>saw</strong> my friend at the hospital<br/> 형하고 아버지는 영화를 <strong>봤어요</strong> = My brother and dad <strong>saw</strong> a movie<br/> 교실이 너무 어두워서 학생들은 칠판을 <strong>볼</strong> 수 없어요 = The students can’t <strong>see</strong> the board because the classroom is too dark</p>
기다리다	to wait	 <p>Common Usages:<br/> 버스를 기다리다 = to wait for the bus<br/> 기다리고 있다 = to be waiting</p> <p>Notes:<br/> In English, we say that one waits “for” something. In Korean, the common translation for “for” is ~기 위해. However, in Korean the particle “~을/를” is attached to the person/thing that one is waiting for. For example: 저는 친구를 기다리고 있어요 = I am waiting for my friend.</p> <p>Example:<br/> 저는 30분 동안 <strong>기다렸어요</strong> = I <strong>waited</strong> for 30 minutes<br/> 3시까지 <strong>기다릴</strong> <strong>거예요</strong> = I will <strong>wait</strong> until 3:00<br/> 저는 줄에 서서 순서를 <strong>기다렸어요</strong> = I stood in line and <strong>waited</strong> for my turn<br/> 저는 아직 <strong>기다리</strong>고 있어요 = I am still <strong>waiting<br/> </strong>엄마는 <strong>기다리</strong>고 있을 것 같아요 = Mom is probably <strong>waiting</strong> (It seems like mom is waiting)<br/> 모든 사람들은 교수님이 말씀하기 시작하는 것을 <strong>기다렸다</strong> = Everybody was <strong>waiting</strong> for the professor to start talking</p>
청소하다	to clean	 <p>Common Usages:<br/> 방을 청소하다 = to clean a room<br/> 집을 청소하다 = to clean a house<br/> 청소기 = vacuum cleaner (literally, “cleaning machine”)</p> <p>Example:<br/> 밖에 나가기 전에 집을 <strong>청소해</strong>야 돼요! = Before I go out, I need to <strong>clean</strong> the house<br/> 저는 집을 청소기로 <strong>청소했어요</strong> = I <strong>cleaned</strong> the house with a vacuum cleaner</p>
약속하다	to promise	 <p>The pronunciation of this word is closer to “약소카다”</p> <p>Notes: The noun form of this verb (약속) translates to “a promise,” and is often used to refer to plans that somebody has. For example: 저는 오늘 약속이 있어요 = I have a promise, or “I made a promise with somebody today, which means I have plans to meet him/her.”</p> <p>Example:<br/> 그는 올 거라고 <strong>약속했어요</strong> = He <strong>promised</strong> that he would come</p>
듣다	to hear	 <p>The pronunciation of this word is closer to “듣따”</p> <p>듣다 follows the ㄷ irregular. See <a href="https://www.howtostudykorean.com/unit1/unit-1-lessons-1-8/unit-1-lesson-7/" title="Lesson 7: Korean Irregulars">Lesson 7</a> for more information.</p> <p>Common Usages:<br/> 들어보다 = to listen<br/> 수업을 듣다 = to take a class (literally, to “listen to” a class)</p> <p>Examples:<br/> 그 말을 못 <strong>들었어요</strong> = I didn’t <strong>hear</strong> that thing that you just said<br/> 저는 쥐를 <strong>들었어요</strong> = I <strong>heard</strong> a mouse<br/> 저는 2달 동안 한국어 수업을 <strong>들었어요</strong> = I <strong>took</strong> a Korean class for 2 months<br/> 저는 선생님의 목소리를 못 <strong>들었어요</strong> = I couldn’t <strong>hear</strong> the teacher’s voice<br/> 그 말을 <strong>들었</strong>더니 기분이 상했어요 = My feelings were hurt after <strong>hearing</strong> that</p>
들어보다	to listen	 <p>The pronunciation of this word is closer to “드러보다”</p> <p>Notes: Although there is sometimes overlap in their usages, 듣다 is used when one hears something. However, by adding ~아/어보다 (the grammar of this is taught in <a href="https://www.howtostudykorean.com/unit-2-lower-intermediate-korean-grammar/unit-2-lessons-26-33/lesson-32/" title="Lesson 32: ~(으)려고, ~(으)러 and ~아/어 보다 (with 적)">Lesson 32</a>) changes the verb into “to try/attempt to hear.” In English, the act of trying/attempting to hear something is “listening.”</p> <p>Example: 선생님의 말을 잘 <strong>들어보세요</strong>! = <strong>listen</strong> carefully to what the teacher says!</p>
그만하다	to stop	 <p>Notes:<br/> This is usually used when you are stopping an action. When you are stopping a machine, the word 멈추다 is usually used.</p> <p>Example:<br/> 빨리 <strong>그만하세요</strong>! = <strong>stop</strong> quickly!<br/> 다음 달에 한국어를 배우는 것을 <strong>그만할</strong> <strong>거예요</strong> = I will <strong>stop</strong> learning Korean next month</p>
운동하다	to exercise	 <p>Examples:<br/> 저는 매일 <strong>운동해요</strong> = I <strong>exercise</strong> everyday<br/> 저는 오늘 두 번 <strong>운동할</strong> <strong>것입니다</strong> = I will <strong>exercise</strong> twice (two times) today<br/> 어제 <strong>운동</strong>을 해서 오늘 저의 팔이 아파요 = my arms are sore because I <strong>exercised</strong> yesterday<br/> 저는 <strong>운동</strong>을 열심히 하고 숨을 빨리 쉬었어요 = After I <strong>exercised</strong> I was breathing really fast<br/> 저는 요즘에 <strong>운동</strong>을 많이 해요 = I am <strong>exercising</strong> a lot these days<br/> <strong>운동</strong>은 스트레스를 풀어요 = <strong>exercise</strong> relieves stress<br/> <strong>운동</strong>할 때 알맞은 자세로 해야 돼요 = When you <strong>exercise</strong>, you need to do so with the correct posture</p>
놀라다	to be surprised	 <p>Notes:<br/> There are many adverbs in Korean that are used in very specific situations to add feeling to the meaning in the sentence. The word “깜짝” is used in sentences where one is surprised. By putting the word “깜짝” before “놀라다,” it will make your Korean sound very good!</p> <p>Example:<br/> 저는 그 사람을 보고 깜짝 <strong>놀랐어요</strong>! = I looked at that man and I was really <strong>surprised</strong>!</p>
빠르다	to be fast	 <p>빠르다  follows the 르 irregular. See <a href="https://www.howtostudykorean.com/unit1/unit-1-lessons-1-8/unit-1-lesson-7/" title="Lesson 7: Korean Irregulars">Lesson 7</a> for more information.</p> <p>Notes: The adverb form of this word is 빨리</p> <p>Example:<br/> 그 차는 너무 <strong>빨라요</strong> = That car is too <strong>fast<br/> </strong>택시는 버스보다 더 <strong>빨라요</strong> = The taxi is <strong>quicker</strong> than the bus</p>
느리다	to be slow	 <p>Notes:<br/> 느리다 is used when “slow” has a negative meaning, usually from moving <em>too </em>slow. For the positive meaning, the adverb “천천히” is used. For example: 천천히 먹어 = eat slowly</p> <p>Example:<br/> 이 인터넷은 왜 이렇게 <strong>느려요</strong>? = Why is this internet so <strong>slow</strong>?</p>
착하다	to be nice	 <p>The pronunciation of this word is closer to “차카다”</p> <p>Notes: Another common way to say “nice” is “친절하다”</p> <p>Examples:<br/> 한국 사람들은 보통 아주 <strong>착해요</strong> = Korean people are usually very <strong>nice<br/> </strong>저의 첫 번째 친구는 <strong>착했어요</strong> = My first friend was <strong>nice</strong></p>
곧	soon	 <p>Example:<br/> 우리가 <strong>곧</strong> 가야 돼요 = We have to go <strong>soon<br/> </strong>저는 <strong>곧</strong> 선생님이 될 것입니다 = I will be a teacher <strong>soon<br/> </strong>시험공부를 <strong>곧</strong> 할 필요가 있어요 = I need to study <strong>soon<br/> </strong>우리는 <strong>곧</strong> 중국에 갈 거예요 = We are going to China <strong>soon<br/> </strong>우리가 3주 후에 미국에 갈 예정이라서 <strong>곧</strong> 준비를 해야 돼요 = We need to plan <strong>soon</strong> because we are scheduled to go to the US in three weeks</p>
항상	always	 <p>Examples:<br/> 그 여자는 <strong>항상</strong> 그렇게 걸어요 = That girl <strong>always</strong> walks like that<br/> 저는 <strong>항상</strong> 아침에 운동해요 = I <strong>always</strong> exercise in the morning<br/> 우리 아버지는 차를 <strong>항상</strong> 안전하게 운전해요= Our dad <strong>always</strong> drives his car safely<br/> <a href="https://www.howtostudykorean.com/wp-content/uploads/2015/11/4.mp3">저는 <strong>항상</strong> 저녁에 음식을 먹어요</a> = I <strong>always</strong> eat food in the evening<br/> 제가 수업을 하면 <strong>항상</strong> 영어로 해요 = When I teach, I <strong>always</strong> do so in English<br/> 저는 <strong>항상</strong> 일요일에 늦잠 자요 = I <strong>always</strong> sleep in on Sundays<br/> 저의 아버지는 모자를 <strong>항상</strong> 써요 = My father <strong>always</strong> wears a hat</p>
주	week	 <p>Common Usages<br/> 일주일 동안 = for one week<br/> 다음 주 = next week<br/> 이번 주 = this week<br/> 지난 주 = last week</p> <p>Example:<br/> 우리는 다음 <strong>주</strong>에 캐나다에 갈 거예요 = We are going to Canada next <strong>week<br/> </strong>저는 지난 <strong>주</strong>에 영화를 봤어요 = I saw a movie last <strong>week<br/> </strong>저는 지난 <strong>주</strong>에 캐나다에 갔어요 = I went to Canada last <strong>week</strong>.<br/> 지난 <strong>주</strong>에 저는 계획이 많았어요 = I had a lot of plans last <strong>week<br/> </strong>저는 이번 <strong>주</strong>에 계획이 없어요 = I have no plans this <strong>week<br/> </strong>저의 여동생은 지난 <strong>주</strong>에 책 2권을 읽었어요 = My sister read two books last <strong>week<br/> </strong>저는 2<strong>주</strong> 동안 열심히 일했어요 = I worked hard for 2 <strong>weeks<br/> </strong>저는 4<strong>주</strong> 동안 여자친구를 안 만났어요 = I didn’t meet my girlfriend for four <strong>weeks</strong></p>
아래	bottom	 <p>This word appears in Korean Sign Explanation <a href="https://youtu.be/NcbM1Vgvu9I" rel="noopener noreferrer" target="_blank">Video 16</a>.</p> <p>Example: 여기 <strong>아래</strong>에 사인해 주세요 = Please sign <strong>below, </strong>here</p>
눈썹	eyebrow	 <p>Common Usages:<br/> 속눈썹 = eyelashes</p> <p>Examples: 그 사람의 <strong>눈썹</strong>은 짙어요 = That person’s <strong>eyebrows</strong> are thick<br/> 저도 그런 <strong>눈썹</strong>이 있었으면 좋겠어요 = I wish I had that type of <strong>eyebrows</strong>, too</p>
교사	teacher	 <p>Notes: 교사 refers more to the position of a teacher. You would usually refer to a teacher by calling him/her “선생님.” However, if you wanted to tell somebody what your position was, you could use 교사 (선생님 would also work here as well)</p> <p>Examples: 저는 영어<strong>교사</strong>예요 = I am an English <strong>teacher</strong></p> <p>대학교 때 자유롭게 공부하고 싶으면 지도<strong>교사</strong>가 전공을 나중에 선택하라고 말했어요<br/> = If you want to study freely in university, my <strong>guidance</strong> <strong>counselor</strong> told me to choose my major later</p>
반	class of students in school	 <p>Common Usages:<br/> 우리 반 = our class<br/> 2학년 3반 = class 2-3<br/> 반장 = class president</p> <p>Examples:<br/> 몇 <strong>반</strong>이에요? = What <strong>class</strong> are you in?<br/> 그 여자는 우리 <strong>반</strong>에서 제일 못생긴 여자예요 = That girl is the ugliest in our <strong>class</strong></p>
직장	location of work	 <p>The pronunciation of this word is closer to “직짱”</p> <p>Notes: In English, we say “work” to refer to <em>what </em>is being done and <em>where </em>it is being done. For example “I am doing work at work.” 직장 refers to the location in which you work.</p> <p>Examples: 그는 <strong>직장</strong>에서 일찍 퇴근했어요 = He left <strong>work</strong> early<br/> <strong>직장</strong>에서 더 멀리 이사하게 되었어요 = I ended up moving farther away from <strong>work<br/> </strong>학업을 진행하면서 <strong>직장</strong>도 다녀요 = As I progress/continue my studies, I also go to <strong>work<br/> </strong>저는 일반적으로 그 사람을 <strong>직장</strong>에서 보지 못해요 = I generally don’t see that person at <strong>work<br/> </strong>자신감에 찬 표정으로 새로운 <strong>직장</strong>에 들어갔어요 = He went into a new <strong>workplace</strong> with a face full of confidence</p>
벽	wall	 <p>Common Usages:<br/> 벽지 = wallpaper<br/> 절벽 = cliff<br/> 벽에 기대다 = to lean against a wall</p> <p>Examples:<br/> 저는 사진을 <strong>벽</strong>에 걸었어요 = I hung a picture on a <strong>wall<br/> </strong>그림은 <strong>벽</strong>에 걸려 있어요 = The picture is hanging on the <strong>wall</strong></p> <p><strong>벽</strong>에 붙어 있는 광고를 봤어요? = Did you see the advertisement that is attached to the <strong>wall</strong>?</p> <p>노동자들이 무너질 것 같은 <strong>벽</strong>을 안정시켰어요<br/> = The workers stabilized the <strong>wall</strong> that was probably going to collapse</p> <p><strong> </strong>사람들이 모두 볼 수 있게 안내문을 <strong>벽</strong>에 붙였다<br/> = (I) posted (attached) an information sign on the <strong>wall</strong> so that all the people (can) see it</p>
털	hair (not on head), fur	 <p>Common Usages:<br/> 코털 = nose hair<br/> 깃털 = feathers<br/> 솜털 = soft, fine hair (“peach fuzz”)</p> <p>Notes: In English, we say “hair” for all of the hair on our body. However, in Korean, 털 is used to refer to any hair that is not on your head. It is also used to refer to the fur of an animal.</p> <p>Examples:<br/> 저는 팔에 <strong>털</strong>이 많아요 = I have a lot of <strong>hair</strong> on my arms<br/> 한국사람들이 가슴에 <strong>털</strong>이 없어요 = Korean people don’t have <strong>hair</strong> on their chest</p> <p>내일 해변에 갈 거라서 겨드랑이 <strong>털</strong>을 면도할 수밖에 없어요<br/> = I am going to the beach tomorrow, so I have no choice but to shave my <strong>armpit hair</strong></p> <p>기린의 <strong>털</strong> 때문에 기린이 노란색 옷을 입은 것 같이 보였다. 나는 기린이 목이 길어서 무서울 줄 알았는데 오히려 귀여웠다.<br/> = Because of their <strong>fur</strong>, it looked like the giraffes were wearing yellow clothes. Giraffes have long necks, therefore I thought they would be scary, rather, they were cute. </p>
머리카락	hair (on head)	 <p>Examples:<br/> 그 여자의 <strong>머리카락</strong>은 길어요 = That girl’s <strong>hair</strong> is long<br/> 저의 <strong>머리카락</strong>을 꼬지 말아 달라고 했어요 = I told her to please stop twisting my <strong>hair</strong></p>
저녁	dinner, evening	 <p>Notes:<br/> The word “저녁” can refer to the evening time, or the meal that is eaten at that time (dinner). To distinguish between them, <a href="https://www.howtostudykorean.com/wp-content/uploads/2014/01/vLesson-7-6.mp3">저녁식사</a> (dinner) and 저녁시간 (the evening) can also be used.</p> <p>Examples:<br/> <strong>저녁</strong>으로 뭐 먹었어요? = What did you eat for <strong>dinner</strong>?<br/> 엄마가 온 후에 저는 <strong>저녁식사</strong>를 먹을 거예요 = After mom comes home, I will eat <strong>dinner<br/> </strong>요리사들은 <strong>저녁</strong>을 부엌에서 준비했어요 = The chefs prepared the <strong>dinner</strong> in the kitchen<br/> 저는 <strong>저녁</strong>에 공부했어요 = I studied in the <strong>evening<br/> </strong>저는 일요일에 <strong>저녁</strong>을 안 먹었어요 = I didn’t eat <strong>dinner</strong> on Sunday</p>
점심	lunch, noonish	 <p>Notes:<br/> The word “점심” can refer to the time around noon, or the meal that is eaten at that time (lunch). To distinguish between them, <a href="https://www.howtostudykorean.com/wp-content/uploads/2014/01/vLesson-7-8.mp3">점심식사</a> (lunch) and <a href="https://www.howtostudykorean.com/wp-content/uploads/2014/01/vLesson-7-9.mp3">점심시간</a> (noonish) can also be used.</p> <p>Examples:<br/> <strong>점심</strong>으로 뭐 먹고 싶어요? = What do you want to eat for <strong>lunch</strong>?<br/> 저는 보통 <strong>점심식사</strong>로 과일만 먹어요 = I usually only eat fruit for lunch<br/> <strong>점심</strong>은 어땠어요? = How was <strong>lunch</strong>?<br/> <strong>점심</strong>을 먹었어? = Did you eat <strong>lunch</strong>?<br/> 오빠는 바닥에 앉아서 <strong>점심</strong>을 먹었어요 = My brother ate <strong>lunch</strong> sitting on the floor</p>
옷	clothes	 <p>Common Usages:<br/> 옷을 입다 = to put on clothes<br/> 옷을 벗다 = to take off clothes<br/> 옷을 벗기다 = to take clothes off of another person<br/> 옷을 갈아입다 = to change clothes<br/> 비옷 = rain clothes<br/> 겉옷 = some kind of outer clothing</p> <p>Notes: One way and one form of telling somebody to put on clothes is to say “옷 입어.” This sounds like “온 이버”</p> <p>Examples:<br/> 저는 저의 <strong>옷</strong>을 벗었어요 = I took off my <strong>clothes<br/> </strong>저는 자주 <strong>옷</strong>을 충동적으로 사요 = I often buy <strong>clothes</strong> impulsively<br/> 저는 따뜻한 <strong>옷</strong>을 입고 싶어요 = I want to wear (put on) warm <strong>clothes</strong><br/> <strong>옷</strong>을 갈아입으러 탈의실에 갔어요 = He went to the change-room to change his <strong>clothes<br/> </strong>여행할 때 <strong>옷</strong>을 많이 챙길 필요가 없어요 = I/you don’t need to pack a lot of <strong>clothes</strong> when you travel<br/> 우리가 똑같은 <strong>옷</strong>을 입고 있어요 = We are wearing exactly the same <strong>clothes</strong></p>
오전	morning	 <p>Notes: This generally refers to any time before noon, but to refer to specifically refer to something early in the morning “새벽” can be used. “아침” refers to the time from breakfast until around noon.</p> <p>Examples:<br/> 저는 내일 <strong>오전</strong>에 교회에 가야 돼요 = I have to go to church tomorrow in the <strong>morning<br/> </strong>우리 영업시간은 <strong>오전</strong> 8시부터 오후 5시까지입니다 = Our business hours are from 8 <strong>am</strong> to 5 pm<br/> 오늘 일대일 면접이 오후에 있어서 <strong>오전</strong> 내내 면접 준비를 해야 해요 = Today I have a one on one interview in the afternoon, so all <strong>morning</strong> I need to prepare for it</p>
오후	afternoon	 <p>Notes: To refer to a time later than 5:00 or so “밤” or “저녁” would more commonly be used</p> <p>Examples:<br/> <strong>오후</strong>에 뭐 할 거예요? = What are you doing in the <strong>afternoon</strong>?<br/> 저는 오늘 <strong>오후</strong>에 낮잠을 잤어요 = I took a nap in the <strong>afternoon</strong> today<br/> <strong>오후</strong>에 비가 올지 모르겠어요 = It might rain in the <strong>afternoon</strong> tomorrow<br/> <strong>오후</strong>가 되면 햇살이 강해져요 = In the <strong>afternoon</strong>, the sun gets stronger<br/> 우리 부장님께서 오늘 <strong>오후</strong>에 출발할 예정이십니다 = Our boss is scheduled to depart this <strong>afternoon<br/> </strong>이 의견에 동의하지 않는 사람은 제 사무실로 <strong>오후</strong>에 찾아오세요 = People who don’t agree with this opinion, please come and see (“find”) me in my office this <strong>afternoon</strong></p>
여름	summer	 <p>Common Usages:<br/> 여름 방학 = summer vacation</p> <p>Notes: For more information, words and sentences about seasons check out our <a href="https://www.howtostudykorean.com/theme/weather/" title="(Theme) Unit 1: #5 – Weather">Weather Theme Lesson</a>.</p> <p>Examples:<br/> 이번 <strong>여름</strong>은 너무 더워요 = This <strong>summer</strong> is too hot<br/> <strong>여름</strong>에 저는 공부하겠어요 = I will study in the <strong>summer<br/> </strong>논문을 <strong>여름</strong>까지 끝낼 수 없을까 봐 걱정돼요  = I’m worried that I won’t finish my thesis by <strong>summer<br/> </strong>놀이동산에 <strong>여름</strong>에는 사람이 많아요  = There are many people at the amusement park in the <strong>summer<br/> </strong>매년 <strong>여름</strong>, 이 지역에는 홍수가 나요 = A flood occurs every <strong>summer</strong> in this area</p> <p>한국에서는 겨울 방학이 <strong>여름</strong> 방학보다 더 길어요<br/> = In Korea, winter vacation is longer than <strong>summer</strong> vacation</p> <p>제가 <strong>여름</strong>을 제일 좋아하는 이유는 긴 휴가가 있기 때문이에요<br/> = The reason I like <strong>summer</strong> the most is because there is a long holiday</p>
가을	fall	 <p>Example:<br/> <strong>가을</strong>이 시원해서 좋아요 = <strong>Fall</strong> is nice because it is cool<br/> <strong>가을</strong>에 잎의 색깔은 변해요 = The color of the leaves changes in the <strong>fall</strong><strong><br/> </strong><strong>가을</strong>에는 낙엽이 많이 떨어져요 = In the <strong>fall</strong>, a lot of leaves fall to the ground<br/> <strong>가을</strong>에는 단풍놀이를 가는 많은 사람들을 볼 수 있어요 = In the <strong>fall</strong>, you can see many people who go out to see the autumn colors</p>
겨울	winter	 <p>Common Usages:<br/> 겨울 방학 = winter vacation<br/> 겨울잠 = hibernation</p> <p>Example:<br/> 너무 추워서 저는 <strong>겨울</strong>이 싫어요 = I don’t like <strong>winter</strong> because it is too cold<br/> 캐나다는 <strong>겨울</strong>이 추운 나라예요 = Canada is  a country of/with cold <strong>winters<br/> </strong></p> <p><strong>겨울</strong>에 한국 사람들이 문을 왜 안 닫는지 이해가 안 돼요<br/> = I don’t understand why Korean people don’t close the door in the <strong>winter</strong></p> <p>피부가 너무 약해서 <strong>겨울</strong>에도 로션을 발라야 돼요<br/> = I even need to out on lotion in the <strong>winter</strong> because my skin is weak</p>
봄	spring	 <p>Example:<br/> 나무는 <strong>봄</strong>에 예뻐요 = The trees are pretty in <strong>spring<br/> </strong>한국에는 황사가 중국에서 <strong>봄</strong>마다 와요 = Yellow dust comes to Korea ever <strong>spring</strong> from China<br/> <strong>봄</strong>에는 꽃가루 알레르기를 조심해 야 해요 = You need to be careful about pollen allergies in the <strong>spring</strong></p>
찾다	to search for, find	 <p>The pronunciation of this word is closer to “찯따”</p> <p>Notes: In English, the words “looking for/searching” and “find” have a similar meaning but are used differently. We use “find” <em>after </em>something is found. However, before something is found we use “look for/search.” In Korean, the 찾다 is used for both of these usages. This confusion often leads Korean people to incorrectly say things like “I am finding my brother.”</p> <p>Examples:<br/> 저는 저의 지갑을 <strong>찾</strong>고 있어요 = I am <strong>looking</strong> for my wallet<br/> 누군가(는) 너를 <strong>찾</strong>고 있어 = Somebody is <strong>looking</strong> for you<br/> 저는 그 사실을 백과사전에 <strong>찾았어요</strong> = I <strong>looked</strong> up that fact in an encyclopedia<br/> 우리 회사는 새로운 회사원을 <strong>찾</strong>고 있어요 = Our company is <strong>looking</strong> for new workers</p>
가르치다	to teach	 <p>Common Usages:<br/> 수업을 가르치다 = to teach a class<br/> 학생을 가르치다 = to teach a student</p> <p>Examples:<br/> 저는 고등학교에서 10년 동안 영어를 <strong>가르쳤어요</strong> = I <strong>taught</strong> English at a high school for 10 years<br/> 저는 학생들한테 한국어를 <strong>가르쳤어요</strong> = I <strong>taught</strong> Korean to the students<br/> 어제 학생들한테 뭐 <strong>가르쳤어요</strong>? = What did you <strong>teach</strong> the students yesterday?<br/> 저는 선생님이 그것을 언제 <strong>가르쳤는</strong>지 기억 안 나요 = I don’t remember when the teacher <strong>taught </strong>that<br/> 선생님은 우리를 너무 잘 <strong>가르치셨어</strong> = Our teacher <strong>taught</strong> us really well<br/> 이것을 <strong>가르쳐</strong> 줘서 감사합니다 = Thanks for <strong>teaching</strong> that to me<br/> 그 선생님은 한국어를 저에게 <strong>가르쳐</strong> 줬어요 = That teacher <strong>taught</strong> me Korean</p>
일하다	to work	 <p>Notes:<br/> The noun form of 일하다 (일) literally means “work” (as in, something you need to do). However, it is often used to refer to a task or anything that needs to be done. For example:</p> <p>저는 내일 할 일이 있어요 = I have something I need to do tomorrow</p> <p>Examples:<br/> 저는 그 회사에서 <strong>일해요</strong> = I <strong>work</strong> at/for that company<br/> 저는 지난 월요일에 <strong>일했어요</strong> = I <strong>worked</strong> last Monday<br/> 저는 2주 동안 열심히 <strong>일했어요</strong> = I worked hard for 2 weeks<br/> 저는 그 회사에서 5월까지 <strong>일할</strong> <strong>거예요</strong> = I will <strong>work</strong> at that company until May<br/> 저는 회사를 위해 열심히 <strong>일할</strong> <strong>거예요</strong> = I will <strong>work</strong> hard for the company<br/> 아버지는 지금 <strong>일하</strong>고 있어요 = Dad is <strong>working</strong> now<br/> 그 사람은 10년 동안 열심히 <strong>일하</strong>고 부자가 되었어요 = That person <strong>worked</strong> hard for 10 years and then became a rich person</p>
